epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,7645.24,0.55955,0.34367,0.80263,0.95072,0.912,0.95241,0.84332,0.42144,0.29961,0.78879,0.0063568,0.0063568,0.0063568
370,7666.04,0.55955,0.34403,0.80264,0.94982,0.91244,0.95219,0.84329,0.42118,0.29966,0.78876,0.0063469,0.0063469,0.0063469
371,7686.76,0.56007,0.34209,0.80255,0.94978,0.91228,0.95205,0.84301,0.42088,0.29985,0.78876,0.006337,0.006337,0.006337
372,7707.79,0.56099,0.34261,0.80223,0.95007,0.91193,0.952,0.84313,0.42073,0.29972,0.78869,0.0063271,0.0063271,0.0063271
373,7728.33,0.55831,0.34431,0.80258,0.94955,0.91269,0.95226,0.84355,0.42056,0.2994,0.78872,0.0063172,0.0063172,0.0063172
374,7748.83,0.56081,0.34239,0.80177,0.94907,0.91301,0.95222,0.84358,0.42037,0.29893,0.7887,0.0063073,0.0063073,0.0063073
375,7770.03,0.56026,0.34285,0.80247,0.94817,0.914,0.95225,0.8436,0.42024,0.29866,0.78861,0.0062974,0.0062974,0.0062974
376,7790.51,0.55685,0.34283,0.802,0.94897,0.91365,0.95252,0.84384,0.42008,0.29849,0.78855,0.0062875,0.0062875,0.0062875
377,7811.7,0.55162,0.34094,0.80245,0.9489,0.91371,0.9525,0.8437,0.42008,0.29861,0.78856,0.0062776,0.0062776,0.0062776
378,7832.55,0.55854,0.34288,0.80188,0.94884,0.91374,0.95242,0.84388,0.41989,0.29871,0.78852,0.0062677,0.0062677,0.0062677
379,7853.53,0.55902,0.34434,0.80269,0.94967,0.9132,0.95246,0.84368,0.42028,0.29891,0.78855,0.0062578,0.0062578,0.0062578
380,7874.33,0.55857,0.34161,0.80179,0.94967,0.91339,0.95255,0.84379,0.4204,0.29904,0.78857,0.0062479,0.0062479,0.0062479
381,7894.78,0.55824,0.34198,0.80126,0.94925,0.91361,0.95257,0.84394,0.42018,0.29918,0.78854,0.006238,0.006238,0.006238
382,7915.29,0.55759,0.34221,0.80249,0.94909,0.91368,0.95246,0.84382,0.42016,0.29896,0.78854,0.0062281,0.0062281,0.0062281
383,7935.91,0.5535,0.3429,0.80343,0.94956,0.91346,0.95261,0.84396,0.41984,0.29878,0.7885,0.0062182,0.0062182,0.0062182
384,7957.11,0.5567,0.34125,0.80188,0.94999,0.91374,0.95274,0.84452,0.41943,0.29787,0.78848,0.0062083,0.0062083,0.0062083
385,7977.6,0.55607,0.34371,0.80235,0.95058,0.91368,0.95288,0.84467,0.41907,0.29736,0.78846,0.0061984,0.0061984,0.0061984
386,7998.36,0.55555,0.3419,0.80272,0.95138,0.91296,0.95284,0.84461,0.41891,0.29742,0.78842,0.0061885,0.0061885,0.0061885
387,8018.8,0.55008,0.33971,0.80215,0.95161,0.91235,0.95273,0.84474,0.41874,0.29766,0.78842,0.0061786,0.0061786,0.0061786
388,8039.87,0.54983,0.33933,0.80176,0.95129,0.913,0.95278,0.84477,0.41858,0.29752,0.78839,0.0061687,0.0061687,0.0061687
389,8060.33,0.55571,0.33911,0.80189,0.95194,0.91225,0.95277,0.84469,0.41865,0.29743,0.78837,0.0061588,0.0061588,0.0061588
390,8081.39,0.55496,0.34281,0.80206,0.95115,0.91292,0.95279,0.84466,0.41866,0.29738,0.78839,0.0061489,0.0061489,0.0061489
391,8102.1,0.55897,0.34043,0.80236,0.95132,0.91286,0.95278,0.84473,0.41857,0.29754,0.78839,0.006139,0.006139,0.006139
392,8122.4,0.55738,0.34038,0.80171,0.95065,0.91317,0.95292,0.84474,0.41864,0.29731,0.78843,0.0061291,0.0061291,0.0061291
393,8143.23,0.55889,0.34258,0.80186,0.94987,0.91403,0.95287,0.84471,0.41823,0.29704,0.78837,0.0061192,0.0061192,0.0061192
394,8164.12,0.5534,0.33975,0.80211,0.95029,0.91355,0.95295,0.84472,0.41793,0.29678,0.78839,0.0061093,0.0061093,0.0061093
395,8185.11,0.55415,0.33982,0.80162,0.94932,0.91444,0.95306,0.84507,0.41792,0.29658,0.78837,0.0060994,0.0060994,0.0060994
396,8205.43,0.55155,0.33972,0.80144,0.94964,0.91457,0.95323,0.84503,0.41782,0.29638,0.78833,0.0060895,0.0060895,0.0060895
397,8225.97,0.55385,0.33961,0.80125,0.94926,0.91486,0.95325,0.84506,0.41799,0.29641,0.78831,0.0060796,0.0060796,0.0060796
398,8246.89,0.55748,0.34113,0.80257,0.94926,0.91432,0.95311,0.8452,0.41733,0.29606,0.78827,0.0060697,0.0060697,0.0060697
399,8268.08,0.55071,0.33868,0.80149,0.94887,0.91464,0.95304,0.84512,0.41724,0.29607,0.78827,0.0060598,0.0060598,0.0060598
400,8289.03,0.55581,0.34103,0.80224,0.94964,0.91368,0.95299,0.84509,0.41721,0.29628,0.78826,0.0060499,0.0060499,0.0060499
401,8309.6,0.55808,0.34204,0.80159,0.95016,0.91292,0.95289,0.84502,0.41717,0.29643,0.78828,0.00604,0.00604,0.00604
402,8330.41,0.55291,0.33971,0.80144,0.9505,0.91269,0.95278,0.84502,0.41711,0.29651,0.78826,0.0060301,0.0060301,0.0060301
403,8351.69,0.55741,0.34099,0.80152,0.95044,0.91285,0.953,0.84513,0.41727,0.29655,0.78825,0.0060202,0.0060202,0.0060202
404,8372.69,0.55435,0.33968,0.80177,0.952,0.91171,0.95297,0.84516,0.41727,0.29649,0.78824,0.0060103,0.0060103,0.0060103
405,8393.09,0.54935,0.33701,0.80129,0.95169,0.91215,0.95306,0.84512,0.41739,0.29655,0.78825,0.0060004,0.0060004,0.0060004
406,8413.34,0.55683,0.33934,0.80213,0.94945,0.91403,0.95305,0.84504,0.41739,0.29657,0.78821,0.0059905,0.0059905,0.0059905
407,8433.49,0.55079,0.33928,0.80109,0.9495,0.91416,0.95297,0.84506,0.4172,0.2965,0.78821,0.0059806,0.0059806,0.0059806
408,8455.09,0.55387,0.33834,0.8017,0.94923,0.91433,0.95303,0.84527,0.41705,0.2963,0.7882,0.0059707,0.0059707,0.0059707
409,8476.34,0.54756,0.33691,0.80124,0.94926,0.9143,0.95287,0.84514,0.41677,0.29634,0.78818,0.0059608,0.0059608,0.0059608
410,8496.96,0.55409,0.33967,0.80203,0.94921,0.91456,0.95298,0.84513,0.4168,0.29625,0.7882,0.0059509,0.0059509,0.0059509
411,8517.52,0.55172,0.33934,0.80157,0.94952,0.91438,0.95299,0.84523,0.41676,0.29649,0.78817,0.005941,0.005941,0.005941
412,8538.43,0.55126,0.33622,0.80147,0.94941,0.91447,0.9529,0.84514,0.41681,0.29636,0.7882,0.0059311,0.0059311,0.0059311
413,8560.11,0.55058,0.33845,0.80226,0.94961,0.91439,0.95283,0.8451,0.41673,0.29635,0.78815,0.0059212,0.0059212,0.0059212
414,8580.29,0.55032,0.33977,0.80112,0.94957,0.91427,0.95279,0.84514,0.41657,0.29629,0.78814,0.0059113,0.0059113,0.0059113
415,8601.11,0.55055,0.33815,0.80149,0.94949,0.91419,0.95281,0.84521,0.41637,0.29625,0.78816,0.0059014,0.0059014,0.0059014
416,8621.28,0.54862,0.33881,0.8014,0.94954,0.91427,0.9528,0.84521,0.41638,0.29626,0.78818,0.0058915,0.0058915,0.0058915
417,8641.65,0.55273,0.34049,0.80094,0.94945,0.91446,0.95274,0.84521,0.41643,0.29634,0.78817,0.0058816,0.0058816,0.0058816
418,8662.38,0.55529,0.34148,0.8013,0.94963,0.91427,0.95251,0.84499,0.41625,0.29608,0.78816,0.0058717,0.0058717,0.0058717
419,8683.48,0.55061,0.33539,0.80081,0.94924,0.91444,0.95244,0.84489,0.41628,0.29609,0.78814,0.0058618,0.0058618,0.0058618
420,8704.15,0.54998,0.33838,0.80132,0.94947,0.91454,0.95252,0.84507,0.41608,0.29604,0.78809,0.0058519,0.0058519,0.0058519
421,8725.36,0.54935,0.3367,0.80096,0.94951,0.91488,0.95257,0.84528,0.41622,0.29606,0.78809,0.005842,0.005842,0.005842
422,8746.02,0.54899,0.33708,0.80135,0.94913,0.91491,0.95255,0.84531,0.41597,0.29587,0.78807,0.0058321,0.0058321,0.0058321
423,8766.59,0.55093,0.33836,0.80082,0.94971,0.91434,0.95256,0.84538,0.41583,0.29572,0.78807,0.0058222,0.0058222,0.0058222
424,8787.42,0.5515,0.33731,0.80096,0.95058,0.91409,0.95276,0.84553,0.41589,0.2956,0.78808,0.0058123,0.0058123,0.0058123
425,8808.3,0.54732,0.33629,0.80104,0.95031,0.91428,0.95276,0.84547,0.4156,0.29554,0.78806,0.0058024,0.0058024,0.0058024
426,8828.85,0.54399,0.33652,0.80182,0.95042,0.91432,0.9529,0.8456,0.41555,0.29558,0.78804,0.0057925,0.0057925,0.0057925
427,8849.41,0.54795,0.33643,0.80089,0.95066,0.9141,0.95295,0.84558,0.41537,0.2953,0.78802,0.0057826,0.0057826,0.0057826
428,8870.4,0.54853,0.33613,0.80031,0.9506,0.91441,0.95304,0.84595,0.41519,0.29506,0.78799,0.0057727,0.0057727,0.0057727
429,8891.13,0.54581,0.33695,0.80148,0.95043,0.91522,0.95316,0.84607,0.41512,0.29482,0.78799,0.0057628,0.0057628,0.0057628
430,8912.11,0.54589,0.33629,0.80079,0.95073,0.91497,0.95311,0.8459,0.41518,0.29491,0.788,0.0057529,0.0057529,0.0057529
431,8932.78,0.5515,0.33825,0.80115,0.95081,0.91458,0.95317,0.84606,0.41487,0.29495,0.78796,0.005743,0.005743,0.005743
432,8953.51,0.54816,0.33974,0.80153,0.95076,0.91487,0.95313,0.84604,0.41497,0.29501,0.78796,0.0057331,0.0057331,0.0057331
433,8973.93,0.54977,0.34094,0.80113,0.95269,0.91259,0.95315,0.84618,0.41502,0.29498,0.78794,0.0057232,0.0057232,0.0057232
434,8994.47,0.54854,0.33672,0.80168,0.95242,0.91292,0.95319,0.84628,0.41497,0.29487,0.78792,0.0057133,0.0057133,0.0057133
435,9014.61,0.54365,0.33627,0.80146,0.9525,0.9126,0.95306,0.84643,0.41473,0.29515,0.78788,0.0057034,0.0057034,0.0057034
436,9036.14,0.55022,0.33552,0.80149,0.95327,0.91164,0.95314,0.84658,0.41458,0.2951,0.78786,0.0056935,0.0056935,0.0056935
437,9057.03,0.54825,0.33632,0.80147,0.95297,0.91177,0.9531,0.84639,0.41461,0.29495,0.78784,0.0056836,0.0056836,0.0056836
438,9078.33,0.54944,0.33502,0.80081,0.95262,0.91247,0.95305,0.84635,0.41453,0.29488,0.78785,0.0056737,0.0056737,0.0056737
439,9099.22,0.5444,0.33634,0.80137,0.95236,0.91317,0.95312,0.84634,0.41443,0.29477,0.78783,0.0056638,0.0056638,0.0056638
440,9120.69,0.55056,0.33917,0.80097,0.95166,0.91407,0.95312,0.84648,0.41444,0.29475,0.78783,0.0056539,0.0056539,0.0056539
441,9140.97,0.54331,0.33249,0.8005,0.95157,0.91447,0.95316,0.84638,0.41434,0.29458,0.78781,0.005644,0.005644,0.005644
442,9161.58,0.54657,0.33554,0.80021,0.95178,0.91415,0.95325,0.8466,0.41435,0.29465,0.78779,0.0056341,0.0056341,0.0056341
443,9182.46,0.54376,0.33213,0.80043,0.9519,0.91469,0.9533,0.84667,0.41419,0.29461,0.78776,0.0056242,0.0056242,0.0056242
444,9203.22,0.54065,0.33437,0.80136,0.95193,0.91439,0.95331,0.84672,0.41419,0.29469,0.78776,0.0056143,0.0056143,0.0056143
445,9223.65,0.54363,0.33506,0.80098,0.95104,0.91536,0.95331,0.84664,0.4143,0.29467,0.78773,0.0056044,0.0056044,0.0056044
446,9244.66,0.5481,0.3364,0.80088,0.9512,0.91533,0.95331,0.84684,0.41408,0.29461,0.78772,0.0055945,0.0055945,0.0055945
447,9264.92,0.54473,0.33513,0.80095,0.9515,0.91462,0.95333,0.84684,0.41401,0.29446,0.78771,0.0055846,0.0055846,0.0055846
448,9285.94,0.54517,0.33533,0.8004,0.95154,0.91434,0.95331,0.84681,0.41406,0.29445,0.78771,0.0055747,0.0055747,0.0055747
449,9307.07,0.54253,0.33223,0.80122,0.95133,0.91488,0.9534,0.84702,0.41412,0.29442,0.78769,0.0055648,0.0055648,0.0055648
450,9327.7,0.54175,0.33221,0.80096,0.95124,0.915,0.95337,0.84702,0.41409,0.29451,0.78768,0.0055549,0.0055549,0.0055549
451,9348.12,0.54831,0.33645,0.80155,0.95171,0.91433,0.95331,0.84714,0.41415,0.2945,0.78767,0.005545,0.005545,0.005545
452,9368.71,0.54751,0.3371,0.80065,0.95202,0.91426,0.9533,0.84727,0.41381,0.29435,0.78767,0.0055351,0.0055351,0.0055351
453,9390.1,0.54255,0.33264,0.80124,0.95202,0.91396,0.95324,0.84736,0.41376,0.29435,0.78765,0.0055252,0.0055252,0.0055252
454,9410.58,0.54403,0.33554,0.8003,0.95203,0.91406,0.95324,0.84718,0.41406,0.29469,0.78763,0.0055153,0.0055153,0.0055153
455,9431.76,0.54614,0.33519,0.80071,0.9522,0.91377,0.9532,0.84719,0.41385,0.29467,0.78761,0.0055054,0.0055054,0.0055054
456,9452.73,0.54465,0.33613,0.80122,0.95212,0.91382,0.95317,0.84723,0.41392,0.29463,0.78763,0.0054955,0.0054955,0.0054955
457,9473.15,0.54325,0.33314,0.8004,0.95218,0.91378,0.95323,0.84735,0.41395,0.29462,0.78759,0.0054856,0.0054856,0.0054856
458,9493.99,0.54435,0.33467,0.8005,0.95146,0.91428,0.9532,0.84741,0.41387,0.29453,0.7876,0.0054757,0.0054757,0.0054757
459,9514.8,0.54661,0.33482,0.8014,0.95199,0.91396,0.95332,0.84744,0.41388,0.29449,0.78761,0.0054658,0.0054658,0.0054658
460,9535.93,0.54304,0.33396,0.80038,0.95236,0.91387,0.95331,0.84729,0.41374,0.29452,0.78761,0.0054559,0.0054559,0.0054559
461,9556.12,0.54324,0.33292,0.8007,0.95216,0.91419,0.95338,0.84754,0.41386,0.29453,0.78761,0.005446,0.005446,0.005446
462,9577.22,0.54216,0.33285,0.80091,0.95257,0.91419,0.95347,0.84758,0.41384,0.29438,0.78759,0.0054361,0.0054361,0.0054361
463,9598.71,0.54217,0.33458,0.80089,0.95163,0.9146,0.95344,0.84758,0.41388,0.29449,0.7876,0.0054262,0.0054262,0.0054262
464,9619.73,0.54194,0.33317,0.80022,0.95179,0.91466,0.95341,0.84772,0.41381,0.29457,0.78758,0.0054163,0.0054163,0.0054163
465,9640.65,0.54054,0.33471,0.79979,0.95264,0.91404,0.95343,0.84765,0.41377,0.29448,0.78757,0.0054064,0.0054064,0.0054064
466,9661.6,0.5378,0.33251,0.80041,0.95279,0.91404,0.95334,0.84758,0.41374,0.29452,0.7876,0.0053965,0.0053965,0.0053965
467,9682.26,0.54041,0.33117,0.80011,0.95268,0.9139,0.95332,0.84763,0.41365,0.2945,0.78756,0.0053866,0.0053866,0.0053866
468,9702.93,0.53843,0.33359,0.80054,0.95236,0.91421,0.95343,0.84778,0.41366,0.29455,0.78754,0.0053767,0.0053767,0.0053767
469,9723.63,0.54088,0.33206,0.79981,0.9521,0.91462,0.95349,0.84787,0.41361,0.29457,0.78755,0.0053668,0.0053668,0.0053668
470,9744.56,0.53946,0.33268,0.79987,0.95219,0.91447,0.9535,0.84781,0.4137,0.29466,0.78754,0.0053569,0.0053569,0.0053569
471,9765.35,0.53723,0.33194,0.80047,0.95219,0.91459,0.95356,0.84777,0.41387,0.29459,0.78756,0.005347,0.005347,0.005347
472,9785.92,0.53902,0.33101,0.80095,0.95242,0.91466,0.95366,0.84796,0.41373,0.2946,0.78756,0.0053371,0.0053371,0.0053371
473,9806.49,0.54127,0.33312,0.80118,0.95249,0.91469,0.95375,0.84819,0.41367,0.29473,0.78752,0.0053272,0.0053272,0.0053272
474,9826.75,0.54046,0.33264,0.79995,0.95249,0.91466,0.95375,0.84818,0.41372,0.29461,0.78755,0.0053173,0.0053173,0.0053173
475,9847.49,0.53829,0.33072,0.80044,0.9524,0.91495,0.95378,0.84826,0.41372,0.29458,0.78752,0.0053074,0.0053074,0.0053074
476,9868.46,0.53844,0.33068,0.80017,0.9521,0.91539,0.95389,0.84831,0.41383,0.29461,0.7875,0.0052975,0.0052975,0.0052975
477,9888.64,0.53635,0.33302,0.80016,0.95217,0.91536,0.95383,0.84827,0.41403,0.2947,0.78749,0.0052876,0.0052876,0.0052876
478,9909.52,0.54088,0.33209,0.80022,0.95222,0.91536,0.95387,0.84838,0.41392,0.29475,0.7875,0.0052777,0.0052777,0.0052777
479,9929.86,0.54034,0.3325,0.80002,0.95223,0.91542,0.95382,0.8484,0.41392,0.29463,0.78746,0.0052678,0.0052678,0.0052678
480,9950.89,0.53963,0.33373,0.80064,0.95235,0.9152,0.95397,0.84834,0.41391,0.29455,0.78745,0.0052579,0.0052579,0.0052579
481,9971.04,0.53603,0.33277,0.80025,0.9529,0.91479,0.95407,0.84868,0.41383,0.29441,0.78747,0.005248,0.005248,0.005248
482,9992.44,0.53461,0.32892,0.79971,0.95281,0.91492,0.95394,0.84864,0.4138,0.2945,0.78745,0.0052381,0.0052381,0.0052381
483,10012.8,0.54042,0.33418,0.79982,0.95265,0.91494,0.95397,0.84838,0.41373,0.2946,0.78743,0.0052282,0.0052282,0.0052282
484,10034.8,0.54405,0.33165,0.80091,0.95236,0.91488,0.95392,0.84844,0.41361,0.29463,0.78743,0.0052183,0.0052183,0.0052183
485,10055.3,0.53846,0.33452,0.80024,0.95265,0.91443,0.95395,0.84861,0.41362,0.29459,0.78741,0.0052084,0.0052084,0.0052084
486,10076.1,0.54128,0.33263,0.80021,0.9525,0.91443,0.9539,0.84855,0.41357,0.29454,0.78741,0.0051985,0.0051985,0.0051985
487,10097.4,0.53862,0.33149,0.79946,0.95272,0.91425,0.95392,0.84848,0.41357,0.29458,0.78741,0.0051886,0.0051886,0.0051886
488,10117.7,0.53867,0.33235,0.79971,0.952,0.91466,0.954,0.84865,0.41356,0.2946,0.78741,0.0051787,0.0051787,0.0051787
489,10138.2,0.54079,0.33386,0.80066,0.95232,0.9146,0.95412,0.84858,0.41375,0.29474,0.7874,0.0051688,0.0051688,0.0051688
490,10158.9,0.535,0.33119,0.79974,0.95272,0.91434,0.95417,0.8487,0.41366,0.29477,0.78739,0.0051589,0.0051589,0.0051589
491,10179.3,0.53466,0.33203,0.79973,0.95275,0.91443,0.95408,0.84865,0.41371,0.2949,0.78737,0.005149,0.005149,0.005149
492,10200.3,0.53897,0.33022,0.79998,0.95263,0.91466,0.95403,0.84886,0.41381,0.29501,0.78737,0.0051391,0.0051391,0.0051391
493,10221.1,0.53684,0.33034,0.79986,0.95241,0.91473,0.95396,0.84867,0.41391,0.29509,0.78736,0.0051292,0.0051292,0.0051292
494,10241.8,0.53612,0.33008,0.80022,0.95257,0.9147,0.95401,0.84877,0.41401,0.29518,0.78734,0.0051193,0.0051193,0.0051193
495,10262.3,0.53296,0.33098,0.79949,0.95229,0.91482,0.95399,0.84879,0.41397,0.2952,0.78732,0.0051094,0.0051094,0.0051094
496,10282.9,0.53442,0.33007,0.79998,0.95237,0.91505,0.95408,0.84881,0.41394,0.29508,0.78732,0.0050995,0.0050995,0.0050995
497,10303.5,0.5369,0.3303,0.79987,0.9523,0.91507,0.95409,0.84857,0.41396,0.29532,0.7873,0.0050896,0.0050896,0.0050896
498,10324.3,0.5342,0.33042,0.79909,0.95253,0.91508,0.95404,0.8487,0.41393,0.2952,0.78729,0.0050797,0.0050797,0.0050797
499,10344.4,0.53843,0.33152,0.79999,0.95253,0.91505,0.95421,0.8489,0.41391,0.29517,0.78727,0.0050698,0.0050698,0.0050698
500,10365.7,0.53527,0.32896,0.79928,0.95179,0.91561,0.95413,0.84894,0.41393,0.29532,0.78728,0.0050599,0.0050599,0.0050599
501,10386.3,0.53428,0.32983,0.80038,0.95185,0.91568,0.95413,0.84893,0.41393,0.29539,0.78727,0.00505,0.00505,0.00505
502,10407.2,0.5353,0.33015,0.80016,0.95193,0.91576,0.95414,0.84898,0.41391,0.2954,0.78724,0.0050401,0.0050401,0.0050401
503,10427.9,0.53343,0.32773,0.79976,0.95195,0.91568,0.95418,0.84903,0.41396,0.29541,0.78723,0.0050302,0.0050302,0.0050302
504,10448.5,0.53378,0.32929,0.79887,0.95148,0.91605,0.95418,0.84895,0.41386,0.29547,0.78723,0.0050203,0.0050203,0.0050203
505,10468.7,0.5334,0.32953,0.80051,0.95171,0.91603,0.95421,0.84906,0.4139,0.29551,0.7872,0.0050104,0.0050104,0.0050104
506,10489.6,0.53452,0.33071,0.79935,0.95139,0.91614,0.95419,0.84912,0.41398,0.29546,0.78721,0.0050005,0.0050005,0.0050005
507,10509.7,0.5331,0.32823,0.79944,0.95155,0.91606,0.95419,0.84912,0.41397,0.29553,0.78721,0.0049906,0.0049906,0.0049906
508,10529.9,0.53177,0.32959,0.79948,0.95158,0.91615,0.95424,0.84908,0.41414,0.29565,0.78721,0.0049807,0.0049807,0.0049807
509,10550,0.53784,0.32974,0.80013,0.95173,0.91599,0.95419,0.84903,0.41417,0.29552,0.7872,0.0049708,0.0049708,0.0049708
510,10570.6,0.53195,0.33057,0.80074,0.95183,0.91615,0.95423,0.84892,0.41401,0.29551,0.78719,0.0049609,0.0049609,0.0049609
511,10591,0.53127,0.32901,0.79986,0.95167,0.91609,0.9542,0.84887,0.41415,0.29571,0.78718,0.004951,0.004951,0.004951
512,10611.9,0.53381,0.3297,0.79973,0.95188,0.91596,0.95422,0.84896,0.41414,0.29564,0.78717,0.0049411,0.0049411,0.0049411
513,10632.9,0.52666,0.32788,0.79912,0.95164,0.91612,0.95423,0.84896,0.41418,0.2956,0.78716,0.0049312,0.0049312,0.0049312
514,10654.4,0.53281,0.3291,0.79899,0.95157,0.91606,0.95425,0.84905,0.41418,0.2957,0.78715,0.0049213,0.0049213,0.0049213
515,10675,0.53356,0.32859,0.8,0.95176,0.91596,0.95428,0.8488,0.4143,0.29573,0.78716,0.0049114,0.0049114,0.0049114
516,10695.9,0.53547,0.3295,0.7994,0.95184,0.9158,0.95425,0.84887,0.41435,0.29586,0.78714,0.0049015,0.0049015,0.0049015
517,10716.7,0.53676,0.32937,0.8003,0.95181,0.91574,0.95428,0.8489,0.41448,0.29586,0.78711,0.0048916,0.0048916,0.0048916
518,10738,0.52905,0.32626,0.80006,0.95182,0.91593,0.95429,0.84872,0.41464,0.29596,0.78711,0.0048817,0.0048817,0.0048817
519,10758.1,0.52871,0.32912,0.79974,0.95207,0.91603,0.95435,0.84877,0.41475,0.29609,0.7871,0.0048718,0.0048718,0.0048718
520,10778.5,0.53444,0.32937,0.79928,0.95191,0.91577,0.95423,0.84871,0.4147,0.29611,0.78707,0.0048619,0.0048619,0.0048619
521,10798.9,0.52837,0.32849,0.79945,0.95193,0.91558,0.95419,0.84867,0.41471,0.29636,0.78706,0.004852,0.004852,0.004852
522,10819.3,0.53175,0.32757,0.7992,0.95184,0.91584,0.95423,0.84874,0.41486,0.29623,0.78706,0.0048421,0.0048421,0.0048421
523,10839.5,0.53037,0.32736,0.79921,0.95156,0.91584,0.95429,0.84868,0.41485,0.29636,0.78704,0.0048322,0.0048322,0.0048322
524,10860,0.52964,0.32712,0.79924,0.95161,0.91561,0.95417,0.84877,0.41508,0.29642,0.78705,0.0048223,0.0048223,0.0048223
525,10880.3,0.53168,0.32744,0.79969,0.95168,0.91561,0.95418,0.84869,0.41521,0.29654,0.78706,0.0048124,0.0048124,0.0048124
526,10900.9,0.53074,0.32792,0.79966,0.95173,0.91542,0.95419,0.84882,0.41532,0.29671,0.78702,0.0048025,0.0048025,0.0048025
527,10922.2,0.53354,0.32881,0.79901,0.95166,0.91599,0.95421,0.84881,0.41538,0.29663,0.78702,0.0047926,0.0047926,0.0047926
528,10943.1,0.53141,0.32766,0.79923,0.95096,0.91642,0.95417,0.84862,0.41552,0.29673,0.787,0.0047827,0.0047827,0.0047827
529,10963.8,0.53103,0.32638,0.79956,0.95107,0.91607,0.95419,0.84869,0.41537,0.29673,0.78701,0.0047728,0.0047728,0.0047728
530,10984.5,0.52718,0.32731,0.7991,0.95113,0.91604,0.95413,0.84863,0.41555,0.29671,0.78698,0.0047629,0.0047629,0.0047629
531,11005.2,0.53091,0.32862,0.79962,0.95098,0.91607,0.95415,0.84861,0.41569,0.2969,0.78697,0.004753,0.004753,0.004753
532,11026,0.52659,0.32706,0.79858,0.95121,0.91568,0.95415,0.84852,0.41577,0.29705,0.78697,0.0047431,0.0047431,0.0047431
533,11046.9,0.53134,0.32884,0.79909,0.95146,0.91558,0.9542,0.8485,0.41583,0.29694,0.78696,0.0047332,0.0047332,0.0047332
534,11067.7,0.52738,0.32617,0.79951,0.9513,0.91561,0.95413,0.84838,0.41596,0.29709,0.78692,0.0047233,0.0047233,0.0047233
535,11088.3,0.5317,0.3283,0.79889,0.95142,0.91549,0.95414,0.84826,0.41606,0.29742,0.78691,0.0047134,0.0047134,0.0047134
536,11108.8,0.52771,0.32598,0.80047,0.95104,0.91604,0.95419,0.84841,0.41614,0.29729,0.78691,0.0047035,0.0047035,0.0047035
537,11129.7,0.52571,0.32511,0.79971,0.9514,0.91571,0.95422,0.84829,0.41623,0.29748,0.7869,0.0046936,0.0046936,0.0046936
538,11150.7,0.52868,0.32844,0.79876,0.9514,0.91568,0.95418,0.84842,0.41631,0.29759,0.78689,0.0046837,0.0046837,0.0046837
539,11171.2,0.53048,0.32498,0.79888,0.95127,0.91565,0.95414,0.84825,0.41631,0.29765,0.78689,0.0046738,0.0046738,0.0046738
540,11191.9,0.52485,0.32433,0.79898,0.95124,0.91593,0.9542,0.84821,0.41634,0.29776,0.78689,0.0046639,0.0046639,0.0046639
541,11212.5,0.53289,0.32786,0.79937,0.95176,0.91533,0.95411,0.84798,0.41648,0.29789,0.78687,0.004654,0.004654,0.004654
542,11233.1,0.52808,0.32523,0.79929,0.95174,0.91498,0.95406,0.84811,0.41667,0.29796,0.78686,0.0046441,0.0046441,0.0046441
543,11253.2,0.52795,0.32624,0.79912,0.95124,0.91565,0.9541,0.8482,0.4168,0.29806,0.78686,0.0046342,0.0046342,0.0046342
544,11273.8,0.5307,0.32619,0.79906,0.95171,0.91507,0.95413,0.84822,0.41692,0.29808,0.78683,0.0046243,0.0046243,0.0046243
545,11294.6,0.52746,0.32689,0.79915,0.95153,0.91529,0.95419,0.84807,0.41703,0.29813,0.78684,0.0046144,0.0046144,0.0046144
546,11315.5,0.52569,0.32515,0.7989,0.95151,0.91533,0.95409,0.84836,0.41719,0.2982,0.78684,0.0046045,0.0046045,0.0046045
547,11336.1,0.52747,0.32593,0.7992,0.95174,0.91504,0.954,0.84811,0.41734,0.29827,0.78683,0.0045946,0.0045946,0.0045946
548,11356.7,0.52323,0.32403,0.79965,0.95175,0.91529,0.95401,0.84808,0.41757,0.29845,0.78683,0.0045847,0.0045847,0.0045847
549,11377.1,0.52681,0.32498,0.79845,0.95169,0.9153,0.95398,0.84795,0.41775,0.2985,0.78682,0.0045748,0.0045748,0.0045748
550,11397.4,0.52698,0.3268,0.79861,0.95156,0.91514,0.9539,0.84796,0.41782,0.2986,0.78684,0.0045649,0.0045649,0.0045649
551,11417.9,0.53023,0.32807,0.79927,0.95165,0.91492,0.95394,0.8479,0.41799,0.29883,0.78683,0.004555,0.004555,0.004555
552,11438.8,0.52911,0.32685,0.79887,0.95149,0.91507,0.95392,0.84774,0.41814,0.29896,0.78682,0.0045451,0.0045451,0.0045451
553,11459.6,0.52665,0.32621,0.79915,0.95171,0.91507,0.95384,0.84759,0.41821,0.29908,0.78681,0.0045352,0.0045352,0.0045352
554,11480.3,0.52173,0.32243,0.79927,0.95161,0.91488,0.95376,0.84752,0.41838,0.29925,0.78681,0.0045253,0.0045253,0.0045253
