epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
339,41565.7,0.26524,0.245,0.03474,0.95698,0.90653,0.93935,0.85937,0.20191,0.23664,0.02605,6.6538e-05,6.6538e-05,6.6538e-05
340,41689,0.26101,0.24443,0.03232,0.95778,0.9047,0.93878,0.85919,0.20243,0.23645,0.02585,6.6439e-05,6.6439e-05,6.6439e-05
341,41809.4,0.26032,0.24647,0.03369,0.95719,0.90571,0.93887,0.85955,0.2017,0.23659,0.026,6.634e-05,6.634e-05,6.634e-05
342,41930.9,0.26318,0.24465,0.03469,0.95728,0.90543,0.93964,0.85972,0.20161,0.2367,0.02608,6.6241e-05,6.6241e-05,6.6241e-05
343,42051.2,0.26232,0.24502,0.03381,0.95899,0.904,0.93913,0.86003,0.20176,0.23638,0.02602,6.6142e-05,6.6142e-05,6.6142e-05
344,42173.7,0.26003,0.24543,0.03306,0.95831,0.90552,0.94008,0.86032,0.20008,0.2365,0.02552,6.6043e-05,6.6043e-05,6.6043e-05
345,42296.6,0.26595,0.24315,0.034,0.96047,0.90438,0.93975,0.86058,0.20003,0.23661,0.02572,6.5944e-05,6.5944e-05,6.5944e-05
346,42418.3,0.26496,0.2439,0.03503,0.95887,0.90555,0.93993,0.86049,0.2001,0.23635,0.02608,6.5845e-05,6.5845e-05,6.5845e-05
347,42541.4,0.25678,0.24079,0.0315,0.95771,0.90552,0.93953,0.86047,0.20044,0.236,0.02614,6.5746e-05,6.5746e-05,6.5746e-05
348,42664.5,0.26262,0.24395,0.03439,0.9581,0.90493,0.9391,0.86019,0.20083,0.23604,0.02629,6.5647e-05,6.5647e-05,6.5647e-05
349,42787,0.2637,0.24404,0.03472,0.9573,0.90501,0.93905,0.86038,0.20156,0.23569,0.02659,6.5548e-05,6.5548e-05,6.5548e-05
350,42909.6,0.25682,0.24411,0.03171,0.95757,0.90555,0.93946,0.86046,0.20138,0.23577,0.02639,6.5449e-05,6.5449e-05,6.5449e-05
351,43032.2,0.25551,0.24451,0.03249,0.95793,0.9048,0.93839,0.86028,0.20135,0.23567,0.02632,6.535e-05,6.535e-05,6.535e-05
352,43155.6,0.25974,0.24572,0.03474,0.95929,0.90454,0.93771,0.86024,0.20152,0.23563,0.02642,6.5251e-05,6.5251e-05,6.5251e-05
353,43275.8,0.25948,0.24345,0.03415,0.95777,0.90536,0.93866,0.8601,0.20096,0.23585,0.02623,6.5152e-05,6.5152e-05,6.5152e-05
354,43397.6,0.25828,0.24529,0.03434,0.95877,0.90483,0.93895,0.86039,0.20142,0.23574,0.02673,6.5053e-05,6.5053e-05,6.5053e-05
355,43519.6,0.26661,0.24324,0.03476,0.96022,0.90315,0.93639,0.85973,0.20245,0.2355,0.02683,6.4954e-05,6.4954e-05,6.4954e-05
356,43641.6,0.25715,0.24539,0.03192,0.95953,0.90298,0.93636,0.85958,0.20257,0.23554,0.02727,6.4855e-05,6.4855e-05,6.4855e-05
357,43761.3,0.25879,0.2477,0.03266,0.95821,0.90409,0.93641,0.85939,0.20262,0.23578,0.02736,6.4756e-05,6.4756e-05,6.4756e-05
358,43883.6,0.25987,0.24386,0.03215,0.95854,0.90432,0.93625,0.85966,0.20249,0.23579,0.02701,6.4657e-05,6.4657e-05,6.4657e-05
359,44004,0.25416,0.24443,0.03128,0.95945,0.90334,0.93636,0.85969,0.20275,0.23563,0.02739,6.4558e-05,6.4558e-05,6.4558e-05
360,44123.7,0.25534,0.24307,0.03094,0.95855,0.90362,0.9362,0.85941,0.20305,0.23535,0.02739,6.4459e-05,6.4459e-05,6.4459e-05
361,44243.7,0.26019,0.24558,0.03313,0.95912,0.90404,0.93645,0.8597,0.20199,0.23535,0.02714,6.436e-05,6.436e-05,6.436e-05
362,44366.8,0.2617,0.24411,0.03352,0.95856,0.90419,0.93634,0.85997,0.20207,0.23514,0.02722,6.4261e-05,6.4261e-05,6.4261e-05
363,44490.6,0.25541,0.24177,0.03473,0.95765,0.90555,0.93831,0.8606,0.20119,0.23483,0.02684,6.4162e-05,6.4162e-05,6.4162e-05
364,44611.6,0.26181,0.24282,0.03506,0.96013,0.90335,0.93823,0.86092,0.20112,0.23496,0.02694,6.4063e-05,6.4063e-05,6.4063e-05
365,44734,0.25534,0.24261,0.03238,0.95818,0.9052,0.93892,0.86121,0.20049,0.235,0.02663,6.3964e-05,6.3964e-05,6.3964e-05
366,44852.9,0.25278,0.24282,0.03098,0.95943,0.90362,0.93848,0.86109,0.20065,0.23474,0.02611,6.3865e-05,6.3865e-05,6.3865e-05
367,44973.7,0.25003,0.24688,0.02977,0.9592,0.90429,0.93983,0.86149,0.19982,0.23476,0.02627,6.3766e-05,6.3766e-05,6.3766e-05
368,45095.6,0.25361,0.24222,0.03284,0.95846,0.9059,0.93944,0.86181,0.19915,0.23496,0.02591,6.3667e-05,6.3667e-05,6.3667e-05
369,45217.2,0.25796,0.24258,0.03311,0.95884,0.90492,0.93925,0.86181,0.19886,0.23491,0.02589,6.3568e-05,6.3568e-05,6.3568e-05
370,45337,0.25549,0.24376,0.0322,0.95858,0.906,0.93974,0.86197,0.19855,0.23475,0.02585,6.3469e-05,6.3469e-05,6.3469e-05
371,45458.9,0.25462,0.2409,0.03281,0.95921,0.90413,0.93875,0.86155,0.19931,0.23455,0.02603,6.337e-05,6.337e-05,6.337e-05
372,45582.5,0.25429,0.24137,0.03195,0.95903,0.90501,0.93898,0.86158,0.19877,0.23425,0.02563,6.3271e-05,6.3271e-05,6.3271e-05
373,45703.3,0.25902,0.24197,0.03361,0.95965,0.90434,0.93931,0.86184,0.1989,0.23426,0.02573,6.3172e-05,6.3172e-05,6.3172e-05
374,45828.1,0.24773,0.24115,0.03031,0.96001,0.90509,0.93987,0.86207,0.19912,0.2341,0.02627,6.3073e-05,6.3073e-05,6.3073e-05
375,45952.1,0.25978,0.24054,0.03316,0.95983,0.90552,0.93981,0.8622,0.19941,0.2339,0.02617,6.2974e-05,6.2974e-05,6.2974e-05
376,46072.5,0.25445,0.24177,0.03263,0.96064,0.90498,0.94006,0.86237,0.19836,0.23395,0.02571,6.2875e-05,6.2875e-05,6.2875e-05
377,46191.9,0.25472,0.24321,0.03176,0.96011,0.90603,0.94027,0.86253,0.19757,0.23401,0.02576,6.2776e-05,6.2776e-05,6.2776e-05
378,46314.2,0.25074,0.24286,0.03048,0.95835,0.9072,0.94045,0.86265,0.19715,0.23432,0.0258,6.2677e-05,6.2677e-05,6.2677e-05
379,46437.2,0.25686,0.24371,0.03242,0.96,0.90505,0.93979,0.86238,0.1979,0.23412,0.02577,6.2578e-05,6.2578e-05,6.2578e-05
380,46560.9,0.25111,0.24226,0.0309,0.95866,0.90586,0.93987,0.86238,0.19794,0.23444,0.02579,6.2479e-05,6.2479e-05,6.2479e-05
381,46684.8,0.24682,0.24144,0.03032,0.95776,0.90797,0.94072,0.86294,0.19712,0.23406,0.02565,6.238e-05,6.238e-05,6.238e-05
382,46807.1,0.24707,0.2403,0.02997,0.95842,0.90758,0.94075,0.86301,0.19712,0.23405,0.0253,6.2281e-05,6.2281e-05,6.2281e-05
383,46926.8,0.24781,0.24334,0.03106,0.95865,0.90719,0.94053,0.8629,0.19733,0.23409,0.02552,6.2182e-05,6.2182e-05,6.2182e-05
384,47049,0.24747,0.23925,0.03139,0.95777,0.90846,0.94084,0.86327,0.19664,0.23406,0.02537,6.2083e-05,6.2083e-05,6.2083e-05
385,47169.5,0.25262,0.24371,0.03169,0.95817,0.90872,0.94111,0.86328,0.19653,0.23415,0.02561,6.1984e-05,6.1984e-05,6.1984e-05
386,47290.2,0.25431,0.24472,0.03275,0.9578,0.90891,0.94105,0.86333,0.19542,0.23418,0.02531,6.1885e-05,6.1885e-05,6.1885e-05
387,47409,0.24951,0.24041,0.03192,0.9592,0.90807,0.94117,0.86342,0.19525,0.23418,0.02506,6.1786e-05,6.1786e-05,6.1786e-05
388,47529.3,0.24399,0.24155,0.02985,0.959,0.90768,0.94123,0.86358,0.19577,0.23378,0.0251,6.1687e-05,6.1687e-05,6.1687e-05
389,47649.3,0.25244,0.24126,0.03177,0.95867,0.90838,0.94123,0.8636,0.19611,0.23373,0.02519,6.1588e-05,6.1588e-05,6.1588e-05
390,47770.2,0.24792,0.24279,0.03137,0.95826,0.9079,0.94079,0.86318,0.19696,0.2334,0.02543,6.1489e-05,6.1489e-05,6.1489e-05
391,47892.9,0.25215,0.24128,0.0318,0.95855,0.90882,0.941,0.86338,0.19655,0.23336,0.02563,6.139e-05,6.139e-05,6.139e-05
392,48014.6,0.24622,0.24132,0.03072,0.95817,0.90822,0.94061,0.86312,0.19712,0.23316,0.02605,6.1291e-05,6.1291e-05,6.1291e-05
393,48136.7,0.25452,0.24133,0.03179,0.95738,0.90784,0.94066,0.86307,0.19747,0.23319,0.02614,6.1192e-05,6.1192e-05,6.1192e-05
394,48257.9,0.25149,0.2417,0.03147,0.95601,0.90964,0.94058,0.86299,0.19762,0.23319,0.02616,6.1093e-05,6.1093e-05,6.1093e-05
395,48379.1,0.24769,0.24301,0.03075,0.95741,0.90873,0.94076,0.86322,0.19657,0.23355,0.02621,6.0994e-05,6.0994e-05,6.0994e-05
396,48501.1,0.25061,0.24192,0.03186,0.95657,0.91011,0.94095,0.86346,0.19636,0.23349,0.0261,6.0895e-05,6.0895e-05,6.0895e-05
397,48622.7,0.24895,0.2401,0.03143,0.95738,0.90889,0.94095,0.86357,0.19654,0.23322,0.02567,6.0796e-05,6.0796e-05,6.0796e-05
398,48744,0.24845,0.24148,0.03157,0.95631,0.91138,0.94132,0.86386,0.19615,0.23355,0.02573,6.0697e-05,6.0697e-05,6.0697e-05
399,48868,0.24738,0.2412,0.03048,0.9573,0.90997,0.94132,0.86381,0.19519,0.2337,0.02572,6.0598e-05,6.0598e-05,6.0598e-05
400,48989.8,0.24902,0.24182,0.03104,0.95753,0.90898,0.94116,0.86367,0.19531,0.23407,0.02558,6.0499e-05,6.0499e-05,6.0499e-05
401,49114.7,0.24988,0.23902,0.0317,0.95677,0.91016,0.94091,0.86363,0.19527,0.23395,0.0257,6.04e-05,6.04e-05,6.04e-05
402,49236.1,0.24789,0.23958,0.03163,0.95741,0.90963,0.94078,0.86358,0.19616,0.23386,0.02582,6.0301e-05,6.0301e-05,6.0301e-05
403,49358.4,0.24587,0.24045,0.03044,0.95659,0.91035,0.94087,0.86351,0.19609,0.23386,0.02598,6.0202e-05,6.0202e-05,6.0202e-05
404,49480.9,0.24776,0.23909,0.03115,0.95804,0.90855,0.94073,0.86332,0.19607,0.23387,0.02605,6.0103e-05,6.0103e-05,6.0103e-05
405,49599.8,0.2504,0.2385,0.03153,0.95747,0.9095,0.94102,0.8639,0.19583,0.23371,0.02632,6.0004e-05,6.0004e-05,6.0004e-05
406,49721.7,0.2476,0.24003,0.03074,0.95829,0.90857,0.94078,0.86387,0.19586,0.2334,0.02639,5.9905e-05,5.9905e-05,5.9905e-05
407,49844.7,0.24271,0.24042,0.02932,0.95734,0.90956,0.94073,0.86356,0.19541,0.23397,0.02645,5.9806e-05,5.9806e-05,5.9806e-05
408,49965.9,0.2449,0.24083,0.02985,0.95936,0.90714,0.94081,0.8639,0.19497,0.23346,0.026,5.9707e-05,5.9707e-05,5.9707e-05
409,50087.3,0.2447,0.23821,0.0304,0.95885,0.90744,0.9407,0.86404,0.1958,0.23335,0.02597,5.9608e-05,5.9608e-05,5.9608e-05
410,50208.6,0.24601,0.24176,0.03195,0.9585,0.9081,0.94091,0.86426,0.19516,0.23362,0.02596,5.9509e-05,5.9509e-05,5.9509e-05
411,50331.1,0.24658,0.23961,0.03069,0.95827,0.90797,0.94083,0.86427,0.1953,0.23352,0.02581,5.941e-05,5.941e-05,5.941e-05
412,50452.3,0.25176,0.23761,0.03322,0.95896,0.90772,0.9408,0.86421,0.1951,0.23341,0.02562,5.9311e-05,5.9311e-05,5.9311e-05
413,50572.6,0.25302,0.24094,0.0318,0.95898,0.90774,0.94055,0.86409,0.1953,0.23316,0.02593,5.9212e-05,5.9212e-05,5.9212e-05
414,50694.5,0.25212,0.23982,0.03243,0.95948,0.90779,0.94093,0.8643,0.19494,0.23337,0.0258,5.9113e-05,5.9113e-05,5.9113e-05
415,50816.6,0.24947,0.24011,0.03164,0.95807,0.90926,0.94086,0.86428,0.19456,0.23338,0.02541,5.9014e-05,5.9014e-05,5.9014e-05
416,50938.6,0.24301,0.24298,0.03,0.95879,0.90797,0.94081,0.86444,0.19464,0.23303,0.02539,5.8915e-05,5.8915e-05,5.8915e-05
417,51061.3,0.24333,0.24154,0.02912,0.95969,0.90724,0.94071,0.86444,0.19522,0.23263,0.02527,5.8816e-05,5.8816e-05,5.8816e-05
418,51183.1,0.24844,0.24024,0.0299,0.95864,0.9084,0.94123,0.86469,0.19466,0.23271,0.02501,5.8717e-05,5.8717e-05,5.8717e-05
419,51306.4,0.24283,0.23704,0.03078,0.95894,0.90695,0.94077,0.86458,0.19512,0.23253,0.02525,5.8618e-05,5.8618e-05,5.8618e-05
420,51429,0.25021,0.24138,0.03136,0.9585,0.90841,0.94114,0.86468,0.19457,0.23277,0.02526,5.8519e-05,5.8519e-05,5.8519e-05
421,51550.3,0.25141,0.23971,0.0316,0.959,0.90758,0.94115,0.86473,0.19429,0.23277,0.02511,5.842e-05,5.842e-05,5.842e-05
422,51671,0.24565,0.23855,0.02964,0.95695,0.90987,0.94125,0.86458,0.19446,0.23264,0.02536,5.8321e-05,5.8321e-05,5.8321e-05
423,51791.8,0.25533,0.2408,0.03273,0.95844,0.90892,0.94108,0.86472,0.1948,0.2326,0.0255,5.8222e-05,5.8222e-05,5.8222e-05
424,51916.3,0.24283,0.23792,0.03028,0.95521,0.91184,0.94104,0.86457,0.19567,0.23238,0.02578,5.8123e-05,5.8123e-05,5.8123e-05
425,52036.8,0.24327,0.2397,0.02999,0.95694,0.90985,0.94088,0.86448,0.19612,0.23223,0.02581,5.8024e-05,5.8024e-05,5.8024e-05
426,52154.5,0.24412,0.24163,0.02967,0.95742,0.9086,0.9407,0.86427,0.19548,0.23249,0.02564,5.7925e-05,5.7925e-05,5.7925e-05
427,52277,0.24542,0.23892,0.03105,0.95759,0.90872,0.9408,0.86441,0.19548,0.23256,0.0256,5.7826e-05,5.7826e-05,5.7826e-05
428,52401.7,0.2514,0.23587,0.03192,0.9577,0.90816,0.94038,0.86415,0.19575,0.23239,0.02571,5.7727e-05,5.7727e-05,5.7727e-05
429,52521,0.24618,0.23984,0.03079,0.95709,0.90758,0.94043,0.86428,0.19629,0.23227,0.0257,5.7628e-05,5.7628e-05,5.7628e-05
430,52642.3,0.24562,0.23918,0.03057,0.95901,0.90666,0.94041,0.86425,0.19581,0.23224,0.02566,5.7529e-05,5.7529e-05,5.7529e-05
431,52765.1,0.24247,0.2396,0.02993,0.9587,0.90717,0.9402,0.86413,0.19618,0.23217,0.02578,5.743e-05,5.743e-05,5.743e-05
432,52886.1,0.25302,0.24233,0.03375,0.95835,0.90762,0.94042,0.86433,0.19612,0.23194,0.02568,5.7331e-05,5.7331e-05,5.7331e-05
433,53006.3,0.24672,0.24179,0.03139,0.95939,0.90712,0.94064,0.86442,0.1956,0.23194,0.02562,5.7232e-05,5.7232e-05,5.7232e-05
434,53126.7,0.2483,0.23957,0.03153,0.95866,0.90882,0.94085,0.86469,0.196,0.23187,0.02565,5.7133e-05,5.7133e-05,5.7133e-05
435,53246.4,0.24086,0.24135,0.02907,0.95931,0.9072,0.94035,0.86446,0.19613,0.23166,0.02571,5.7034e-05,5.7034e-05,5.7034e-05
436,53369.4,0.24217,0.23862,0.02999,0.95944,0.90787,0.9407,0.86478,0.19575,0.23182,0.02589,5.6935e-05,5.6935e-05,5.6935e-05
437,53492.7,0.24296,0.23894,0.03075,0.95941,0.90771,0.94085,0.86493,0.19526,0.2319,0.02579,5.6836e-05,5.6836e-05,5.6836e-05
438,53617.2,0.23918,0.23733,0.02842,0.95922,0.9069,0.94037,0.8647,0.19592,0.23163,0.0257,5.6737e-05,5.6737e-05,5.6737e-05
439,53737.5,0.24876,0.24017,0.03204,0.95795,0.90876,0.94072,0.86477,0.19589,0.23174,0.02588,5.6638e-05,5.6638e-05,5.6638e-05
440,53859.3,0.2453,0.24038,0.03136,0.95928,0.90687,0.94056,0.86481,0.19595,0.23177,0.02604,5.6539e-05,5.6539e-05,5.6539e-05
441,53980.1,0.2499,0.23773,0.03218,0.95935,0.90689,0.9407,0.86495,0.19533,0.23184,0.02606,5.644e-05,5.644e-05,5.644e-05
442,54103.1,0.24509,0.23927,0.03052,0.95826,0.90863,0.94096,0.86522,0.19467,0.23197,0.02583,5.6341e-05,5.6341e-05,5.6341e-05
443,54225.5,0.24183,0.23739,0.03016,0.95877,0.90836,0.94099,0.86528,0.19455,0.23201,0.02578,5.6242e-05,5.6242e-05,5.6242e-05
444,54344.3,0.2456,0.23917,0.03177,0.95826,0.90866,0.94116,0.8654,0.19439,0.23201,0.02565,5.6143e-05,5.6143e-05,5.6143e-05
445,54465,0.24713,0.23912,0.03084,0.95871,0.90774,0.94091,0.86531,0.19468,0.23194,0.02578,5.6044e-05,5.6044e-05,5.6044e-05
446,54588.3,0.24515,0.23784,0.03168,0.95847,0.90754,0.94092,0.86526,0.19422,0.23212,0.02562,5.5945e-05,5.5945e-05,5.5945e-05
447,54711.3,0.24027,0.23904,0.0303,0.95895,0.90751,0.94095,0.86532,0.1947,0.2319,0.02572,5.5846e-05,5.5846e-05,5.5846e-05
448,54831.8,0.24263,0.23813,0.03006,0.959,0.90781,0.94087,0.86535,0.19457,0.2318,0.02572,5.5747e-05,5.5747e-05,5.5747e-05
449,54952.8,0.24184,0.23871,0.02999,0.95908,0.90757,0.94105,0.86541,0.19431,0.23194,0.02553,5.5648e-05,5.5648e-05,5.5648e-05
450,55073.5,0.23715,0.23782,0.02848,0.95919,0.90698,0.94085,0.86541,0.19427,0.2319,0.0256,5.5549e-05,5.5549e-05,5.5549e-05
451,55196.2,0.23883,0.23953,0.02993,0.95849,0.90838,0.94102,0.86548,0.19415,0.23171,0.02583,5.545e-05,5.545e-05,5.545e-05
452,55318.8,0.24586,0.23798,0.03062,0.9584,0.90809,0.94109,0.86579,0.194,0.23176,0.02551,5.5351e-05,5.5351e-05,5.5351e-05
453,55442.3,0.23995,0.23707,0.03074,0.95754,0.90959,0.94121,0.86588,0.19344,0.23164,0.0255,5.5252e-05,5.5252e-05,5.5252e-05
454,55563.5,0.24059,0.23699,0.0291,0.95915,0.9084,0.94116,0.86616,0.19308,0.23189,0.0256,5.5153e-05,5.5153e-05,5.5153e-05
455,55688,0.23998,0.23662,0.03027,0.95968,0.90786,0.94125,0.86614,0.19336,0.23172,0.02574,5.5054e-05,5.5054e-05,5.5054e-05
456,55809.3,0.23893,0.23818,0.03027,0.9597,0.90784,0.94104,0.86601,0.19357,0.23166,0.02579,5.4955e-05,5.4955e-05,5.4955e-05
457,55931.5,0.23505,0.23719,0.02861,0.95922,0.90819,0.94119,0.86642,0.1933,0.23172,0.02572,5.4856e-05,5.4856e-05,5.4856e-05
458,56053.9,0.24381,0.23637,0.03005,0.9592,0.90792,0.94117,0.86603,0.19348,0.23169,0.02563,5.4757e-05,5.4757e-05,5.4757e-05
459,56174.4,0.23727,0.2376,0.0292,0.95881,0.90825,0.94106,0.86635,0.19319,0.23175,0.02569,5.4658e-05,5.4658e-05,5.4658e-05
460,56294.9,0.2333,0.23692,0.02817,0.95972,0.908,0.94116,0.86644,0.19272,0.23174,0.02566,5.4559e-05,5.4559e-05,5.4559e-05
461,56415.5,0.24024,0.23676,0.02934,0.9595,0.90793,0.94116,0.86633,0.19292,0.23161,0.0257,5.446e-05,5.446e-05,5.446e-05
462,56537.4,0.23692,0.23807,0.02956,0.95964,0.90809,0.94131,0.8665,0.19285,0.23176,0.02596,5.4361e-05,5.4361e-05,5.4361e-05
463,56658.5,0.24371,0.23802,0.03024,0.95946,0.90812,0.94122,0.86629,0.19266,0.23169,0.02576,5.4262e-05,5.4262e-05,5.4262e-05
464,56781.4,0.2362,0.23703,0.02892,0.96021,0.90747,0.94108,0.8662,0.19302,0.2317,0.02602,5.4163e-05,5.4163e-05,5.4163e-05
465,56901.6,0.24427,0.23694,0.02951,0.95955,0.90797,0.94113,0.86632,0.19277,0.23159,0.0259,5.4064e-05,5.4064e-05,5.4064e-05
466,57020.6,0.238,0.23851,0.02893,0.9587,0.90835,0.94116,0.86631,0.19307,0.23138,0.026,5.3965e-05,5.3965e-05,5.3965e-05
467,57142.1,0.24174,0.23613,0.0293,0.96043,0.90689,0.9409,0.86628,0.19345,0.23107,0.02604,5.3866e-05,5.3866e-05,5.3866e-05
468,57262.7,0.23954,0.23851,0.03093,0.96006,0.90752,0.94085,0.86624,0.19374,0.23105,0.02622,5.3767e-05,5.3767e-05,5.3767e-05
469,57385.3,0.23834,0.23729,0.02995,0.95962,0.90708,0.94074,0.8661,0.1939,0.23095,0.02617,5.3668e-05,5.3668e-05,5.3668e-05
470,57507.5,0.2399,0.23649,0.02941,0.95961,0.90787,0.94099,0.86629,0.19332,0.23106,0.02613,5.3569e-05,5.3569e-05,5.3569e-05
471,57627.3,0.23703,0.23719,0.02933,0.96011,0.90749,0.94093,0.86639,0.19358,0.2308,0.0259,5.347e-05,5.347e-05,5.347e-05
472,57750.4,0.24048,0.23471,0.03008,0.95984,0.90721,0.94097,0.8663,0.19347,0.23069,0.02601,5.3371e-05,5.3371e-05,5.3371e-05
473,57872.1,0.23957,0.23726,0.03047,0.95958,0.90709,0.94052,0.86614,0.1942,0.23065,0.02627,5.3272e-05,5.3272e-05,5.3272e-05
474,57992.3,0.2379,0.2365,0.03014,0.95959,0.90711,0.9405,0.86597,0.1941,0.23079,0.02592,5.3173e-05,5.3173e-05,5.3173e-05
475,58113.5,0.2401,0.23581,0.03006,0.95856,0.90816,0.9407,0.86627,0.19371,0.23079,0.02595,5.3074e-05,5.3074e-05,5.3074e-05
476,58233.3,0.24534,0.23586,0.03152,0.95758,0.90909,0.94071,0.86607,0.19401,0.23067,0.02586,5.2975e-05,5.2975e-05,5.2975e-05
477,58353.2,0.23408,0.23723,0.02856,0.95875,0.90739,0.94065,0.86618,0.19389,0.23067,0.02597,5.2876e-05,5.2876e-05,5.2876e-05
478,58475.7,0.23702,0.23684,0.02971,0.95759,0.90933,0.94073,0.86625,0.19391,0.23064,0.02603,5.2777e-05,5.2777e-05,5.2777e-05
479,58598.7,0.24035,0.23666,0.02968,0.95707,0.90978,0.94062,0.86627,0.19396,0.2305,0.02583,5.2678e-05,5.2678e-05,5.2678e-05
480,58719.1,0.23969,0.23872,0.02952,0.9566,0.91003,0.94084,0.8661,0.19397,0.23067,0.02595,5.2579e-05,5.2579e-05,5.2579e-05
481,58839,0.23713,0.23833,0.02865,0.95654,0.9102,0.94062,0.86591,0.1942,0.23051,0.02597,5.248e-05,5.248e-05,5.248e-05
482,58960.9,0.23531,0.23494,0.02881,0.95716,0.90981,0.94057,0.86611,0.19384,0.2305,0.02587,5.2381e-05,5.2381e-05,5.2381e-05
483,59083.2,0.23846,0.23689,0.02831,0.95614,0.91025,0.94055,0.86613,0.19388,0.23039,0.02591,5.2282e-05,5.2282e-05,5.2282e-05
484,59205.7,0.23626,0.23668,0.02972,0.95639,0.91107,0.94074,0.8661,0.19419,0.23052,0.026,5.2183e-05,5.2183e-05,5.2183e-05
485,59325.1,0.24213,0.23824,0.03012,0.95791,0.90934,0.9405,0.86622,0.19432,0.23032,0.02616,5.2084e-05,5.2084e-05,5.2084e-05
486,59447.8,0.24203,0.23678,0.03014,0.95675,0.90996,0.94065,0.86627,0.19427,0.23025,0.02603,5.1985e-05,5.1985e-05,5.1985e-05
487,59571.4,0.23612,0.23491,0.0287,0.95798,0.90895,0.94041,0.86613,0.19464,0.23003,0.02615,5.1886e-05,5.1886e-05,5.1886e-05
488,59692.5,0.24095,0.23755,0.02991,0.95786,0.90891,0.94052,0.8661,0.19425,0.23031,0.02614,5.1787e-05,5.1787e-05,5.1787e-05
489,59815.9,0.23743,0.23737,0.02836,0.95793,0.90971,0.94061,0.86621,0.19456,0.23029,0.0263,5.1688e-05,5.1688e-05,5.1688e-05
490,59938.8,0.23519,0.23429,0.02983,0.95795,0.90954,0.94073,0.8662,0.19447,0.23029,0.02646,5.1589e-05,5.1589e-05,5.1589e-05
491,60058.7,0.23743,0.23751,0.02919,0.95756,0.90928,0.94042,0.86619,0.19491,0.23042,0.0266,5.149e-05,5.149e-05,5.149e-05
492,60179.9,0.23571,0.23481,0.02909,0.95796,0.90917,0.94044,0.86611,0.19502,0.23026,0.02672,5.1391e-05,5.1391e-05,5.1391e-05
493,60301.4,0.23467,0.23615,0.02824,0.9572,0.90982,0.94038,0.86611,0.19483,0.23031,0.02642,5.1292e-05,5.1292e-05,5.1292e-05
494,60423.6,0.23629,0.23503,0.02965,0.95745,0.90914,0.94038,0.86595,0.19478,0.23025,0.02655,5.1193e-05,5.1193e-05,5.1193e-05
495,60543.5,0.24093,0.23558,0.02887,0.9581,0.90857,0.94023,0.86581,0.19463,0.23039,0.0266,5.1094e-05,5.1094e-05,5.1094e-05
496,60665.1,0.24407,0.23402,0.03218,0.95746,0.90952,0.94041,0.86626,0.19451,0.23032,0.02678,5.0995e-05,5.0995e-05,5.0995e-05
497,60787.8,0.23953,0.23544,0.03003,0.95759,0.90854,0.94015,0.86607,0.19483,0.22995,0.02689,5.0896e-05,5.0896e-05,5.0896e-05
498,60909.3,0.23791,0.23587,0.02956,0.9586,0.9079,0.94006,0.8658,0.19513,0.23005,0.02689,5.0797e-05,5.0797e-05,5.0797e-05
499,61033.4,0.23922,0.23556,0.02972,0.95772,0.90855,0.94024,0.86589,0.19512,0.22986,0.02688,5.0698e-05,5.0698e-05,5.0698e-05
500,61156.4,0.23252,0.2336,0.02834,0.95764,0.90963,0.9404,0.86614,0.19506,0.22985,0.02671,5.0599e-05,5.0599e-05,5.0599e-05
501,61277.3,0.23488,0.23535,0.02949,0.9581,0.90914,0.94041,0.86615,0.1947,0.22991,0.02662,5.05e-05,5.05e-05,5.05e-05
502,61397.2,0.23498,0.23697,0.0294,0.95825,0.90914,0.94035,0.86623,0.19491,0.22963,0.02664,5.0401e-05,5.0401e-05,5.0401e-05
503,61518.3,0.22728,0.23597,0.02644,0.95789,0.90977,0.94047,0.86624,0.19464,0.22987,0.02674,5.0302e-05,5.0302e-05,5.0302e-05
504,61639.6,0.23171,0.2341,0.02852,0.95783,0.90895,0.94048,0.86622,0.19439,0.23008,0.02669,5.0203e-05,5.0203e-05,5.0203e-05
505,61760.7,0.23207,0.23563,0.02831,0.95725,0.91026,0.9406,0.86631,0.19416,0.22997,0.02656,5.0104e-05,5.0104e-05,5.0104e-05
506,61883.9,0.23523,0.23475,0.02987,0.95776,0.90876,0.94026,0.86605,0.19424,0.22995,0.02656,5.0005e-05,5.0005e-05,5.0005e-05
507,62004.2,0.23663,0.23486,0.02967,0.95709,0.90954,0.94052,0.86634,0.19439,0.22978,0.02657,4.9906e-05,4.9906e-05,4.9906e-05
508,62124,0.23386,0.23641,0.02929,0.95792,0.90958,0.94035,0.86639,0.19472,0.22951,0.02667,4.9807e-05,4.9807e-05,4.9807e-05
509,62246.8,0.23669,0.2378,0.02882,0.95746,0.90952,0.94068,0.86664,0.19393,0.22963,0.02622,4.9708e-05,4.9708e-05,4.9708e-05
510,62364.5,0.23791,0.23936,0.02962,0.95691,0.91,0.94066,0.86661,0.19412,0.22954,0.02618,4.9609e-05,4.9609e-05,4.9609e-05
